name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Boston,2017-01-06,30.8,25,27.9,22.8,15,20,16.4,62.8,0.061,100,12.5,snow,0,0,,11.3,299.1,1017.5,68.5,8.6,84.5,7.4,4,,2017-01-06T07:13:26,2017-01-06T16:27:15,0.3,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-07,24.1,17.1,20.9,14.6,0.4,8.2,13.1,72.9,0.188,100,41.67,snow,0,0,33.4,23.8,342,1023.1,71.8,5.5,18.3,1.6,1,,2017-01-07T07:13:17,2017-01-07T16:28:16,0.33,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-08,21.8,12.5,17.6,10.9,-2.5,4.1,4.3,57.1,0.003,100,4.17,snow,0,0.1,23,16.1,306.2,1022.5,37.9,9.4,97.3,8.3,5,,2017-01-08T07:13:06,2017-01-08T16:29:18,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-09,19.1,10.5,15.2,14.1,-5.5,2.4,1.7,54.9,0,0,0,,0,0.1,23,15.8,255.5,1037.4,24.5,9.9,88.5,7.6,4,,2017-01-09T07:12:53,2017-01-09T16:30:22,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-10,38.9,16.5,27,35.1,4.9,19.2,19.9,74.5,0.118,100,20.83,rain,0,0,30.3,25.8,180.6,1035.3,42.8,9.2,76.3,6.6,3,,2017-01-10T07:12:37,2017-01-10T16:31:27,0.44,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-11,55.1,39,46.3,55.1,31,41.3,38.2,75.6,0.125,100,16.67,rain,0,0,45.5,26.1,211.7,1023.3,63.5,9.8,93.2,8,5,,2017-01-11T07:12:19,2017-01-11T16:32:33,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-12,60.2,41,52.8,60.2,36.5,51.6,49,87.5,0.156,100,29.17,rain,0,0,35.6,22.7,210.2,1016.4,60.7,8.8,77.6,6.8,4,,2017-01-12T07:11:58,2017-01-12T16:33:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-13,57.7,27,43.7,57.7,14.8,37,25.4,51.2,0,0,0,,0,0,33.9,23.8,295.1,1025.8,31.2,9.9,112,9.7,5,,2017-01-13T07:11:35,2017-01-13T16:34:49,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-14,29.9,19,25.5,24.2,8.4,16.5,5,41.8,0,0,0,,0,0,,14.8,264.3,1035,48.2,9.9,101.9,8.8,5,,2017-01-14T07:11:10,2017-01-14T16:35:59,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-15,37.2,26.7,31.1,29.2,17.2,23.3,16.1,54.6,0,0,0,,0,0,20.8,14.5,303.4,1025.9,18.4,9.9,115.5,9.9,5,,2017-01-15T07:10:43,2017-01-15T16:37:09,0.6,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-16,42.1,23.8,32.8,34.6,19.1,26.6,15.4,49.6,0,0,0,,0,0,21.9,18.2,234.3,1027.7,29.1,9.9,110.3,9.4,5,,2017-01-16T07:10:13,2017-01-16T16:38:20,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-17,42.2,31.7,37.3,35.8,24,30.2,26.1,65.2,0.268,100,20.83,rain,0,0,31.1,20.3,86,1022.6,43.7,9,91.3,7.7,4,,2017-01-17T07:09:41,2017-01-17T16:39:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-18,39.7,33.1,37,32.8,24,28.6,36.6,98.3,0.394,100,75,"rain,snow",0,0,19.7,21.4,64,1016.3,79.3,3.7,23.7,2.2,1,,2017-01-18T07:09:07,2017-01-18T16:40:45,0.7,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-19,46.1,32,38.3,40.3,24.3,33.1,32.1,79.4,0,0,0,,0,0,18.3,13.6,320.1,1015.7,73.5,9.6,105,8.9,5,,2017-01-19T07:08:31,2017-01-19T16:41:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-20,39,34.8,37.6,39,28,33.6,31.5,78.6,0,0,0,,0,0,,8.9,192.7,1015.5,93,9.9,99,8.5,4,,2017-01-20T07:07:52,2017-01-20T16:43:13,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-21,55.1,37.1,45.2,55.1,31.1,42.2,39.6,81.7,0,0,0,,0,0,,12.6,240.6,1009.4,77.4,9.2,91.6,7.9,4,,2017-01-21T07:07:12,2017-01-21T16:44:28,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-22,47,38.7,41.7,42.9,28.7,36.6,39.7,92.8,0.062,100,16.67,rain,0,0,25.3,21.5,52.8,1010.1,78.2,6.9,43.7,3.7,2,,2017-01-22T07:06:29,2017-01-22T16:45:44,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-23,39.8,36,37.3,30.4,23.3,25.9,33.8,87.2,0.229,100,29.17,rain,0,0,42.2,32.7,59.5,1014.6,68.8,7.7,36,3.3,2,,2017-01-23T07:05:44,2017-01-23T16:47:00,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-24,42.1,35.1,38.4,31.7,24.4,27.5,37.3,95.9,1.155,100,66.67,rain,0,0,48.2,38.4,24,996.9,96.3,3.8,9.3,0.6,0,,2017-01-24T07:04:57,2017-01-24T16:48:16,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-25,44.1,36,38.9,37,25.3,30.4,30.8,73.6,0.036,100,8.33,rain,0,0,34.9,22.9,290.9,997.7,51.4,9.9,124.4,10.8,5,,2017-01-25T07:04:08,2017-01-25T16:49:33,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-26,51.1,38,43.1,51.1,31.1,38,35.3,74.7,0.057,100,20.83,rain,0,0,37.9,20.6,238.5,994,67,9.5,70.6,6.2,5,,2017-01-26T07:03:17,2017-01-26T16:50:51,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-27,43.1,36,40,34.4,26.4,31.2,23.3,51.7,0,0,0,,0,0,42.3,27.4,255.4,996.7,58,9.9,110,9.5,5,,2017-01-27T07:02:25,2017-01-27T16:52:08,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-28,39.8,34,36.9,31,24.7,27.9,19.8,49.8,0,0,0,,0,0,31.1,20.6,259.8,1000.3,55.4,9.9,88.5,7.7,4,,2017-01-28T07:01:30,2017-01-28T16:53:26,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-29,42.1,29.9,35.8,34.8,21,27.9,19.3,51.8,0,0,0,,0,0,24.2,17,245.4,1004.7,64.1,9.9,105.3,9.2,5,,2017-01-29T07:00:33,2017-01-29T16:54:44,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-30,36,26,31.3,30.1,14.4,23.4,11.9,44.2,0,0,0,,0,0,24.2,14.9,289.4,1007.6,55.3,9.9,54.9,4.7,2,,2017-01-30T06:59:35,2017-01-30T16:56:02,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-01-31,28.1,19.9,24.7,28.1,6.9,17,13.8,64.7,0.058,100,20.83,snow,0,0,25.3,15.9,268.6,1013.1,36.4,7.6,72.7,6.2,4,,2017-01-31T06:58:35,2017-01-31T16:57:21,0.13,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-01,42.2,27,34.3,34.1,20.2,27.4,24.8,71.1,0.069,100,25,snow,0,0,34.4,23.7,272.5,1011.6,64.7,7.1,92.9,8,4,,2017-02-01T06:57:33,2017-02-01T16:58:39,0.17,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-02,39.8,29.8,34.4,31.3,17.4,25.6,15.8,47.1,0,0,0,,0,0,29.4,19.3,261.6,1016.2,30.8,9.9,116.8,10,5,,2017-02-02T06:56:29,2017-02-02T16:59:58,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-03,32,25.8,28.9,24.1,14.8,19.2,9.1,43.3,0,0,0,,0,0,25.3,17,282.6,1019.6,33.2,9.9,94.4,7.9,4,,2017-02-03T06:55:24,2017-02-03T17:01:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-04,33.2,20.9,26.8,26.1,7,15.8,7.4,44.4,0,0,0,,0,0,26.4,18.2,279.2,1022.7,32.9,9.9,133.6,11.4,6,,2017-02-04T06:54:16,2017-02-04T17:02:35,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-05,43.1,26,34,34.1,15.3,25.2,16.3,47.9,0,0,0,,0,0,36.7,22.8,231.2,1014.1,67.6,9.9,61.7,5.3,3,,2017-02-05T06:53:08,2017-02-05T17:03:54,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-06,38,31.9,35.3,34,21.2,26.5,11.3,37.2,0,0,0,,0,0,33.3,23.8,278.2,1015.9,53.5,9.9,148.6,12.8,6,,2017-02-06T06:51:57,2017-02-06T17:05:13,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-07,38.8,33.1,35.5,31.2,21.4,26.1,30.1,83.2,0.433,100,54.17,"rain,snow",0,0,31.1,24,61.6,1016,94.8,5.1,29.8,2.6,2,,2017-02-07T06:50:46,2017-02-07T17:06:31,0.38,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-08,51.1,25.1,37.5,51.1,15.1,31.8,30.7,80,0.022,100,8.33,snow,0,0,25.3,16.1,294.7,1003.5,80.3,7,80.4,6.9,5,,2017-02-08T06:49:32,2017-02-08T17:07:50,0.42,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-09,37.9,12,26.6,34.6,-8.9,13.4,20.7,79.1,0.386,100,45.83,"rain,snow",0,0,44.4,33.9,356.7,1002.8,83.5,4.1,30.4,2.6,1,,2017-02-09T06:48:17,2017-02-09T17:09:08,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-10,24.2,11.9,17.3,12.5,-7,3.9,-1.4,44.7,0,0,0,,0.3,0.3,34.8,22.9,301.7,1018.3,40.9,9.3,125.8,10.8,5,,2017-02-10T06:47:01,2017-02-10T17:10:26,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-11,27.8,15.2,21.1,27.8,7.8,11.5,18.1,88.1,0.207,100,33.33,snow,0,0.2,,12.6,327.8,1018.1,89.4,6.4,39.1,3.5,2,,2017-02-11T06:45:43,2017-02-11T17:11:44,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-12,35.1,20,28.3,26.9,8.1,17.8,26.3,92.2,0.712,100,58.33,"rain,snow",0,0.1,29.8,22.4,53.6,1015.5,86.1,4.5,42.2,3.6,2,,2017-02-12T06:44:24,2017-02-12T17:13:02,0.55,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-13,34,24.2,28.7,26.7,10.7,16,21.6,75.7,0.13,100,20.83,"rain,snow",0,0.1,45,27.4,314.5,1000.8,57,6.7,117.8,10.3,5,,2017-02-13T06:43:04,2017-02-13T17:14:20,0.59,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-14,33.2,21.8,28,33.2,9.7,19.1,17.1,63.6,0,0,0,,0,0.1,,17,282.3,1010.5,33.6,9.9,161.1,14,6,,2017-02-14T06:41:42,2017-02-14T17:15:37,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-15,39,26.8,33.7,37.9,18.2,28.2,31.3,90.7,0.221,100,29.17,"rain,snow",0,0.1,,13.7,162.8,998.3,70.7,8.6,69.7,6,3,,2017-02-15T06:40:19,2017-02-15T17:16:55,0.65,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-16,34.1,28.1,31.8,23.9,16.2,20.9,24.4,75.3,0.071,100,16.67,"rain,snow",0,0.1,31,21.6,301.5,995.6,65.7,6.7,135,11.7,6,,2017-02-16T06:38:55,2017-02-16T17:18:11,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-17,39.8,24.1,31.3,32.8,11.1,21.2,12.9,47.5,0,0,0,,0,0.1,26.6,19.5,283.3,1005.1,16.9,9.9,176,15.2,7,,2017-02-17T06:37:30,2017-02-17T17:19:28,0.71,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-18,48,26.7,38.7,42,17.8,31.1,22.7,52.9,0,0,0,,0,0.1,33.3,20.6,228.1,1005.5,34.2,9.9,164.7,14.5,6,,2017-02-18T06:36:04,2017-02-18T17:20:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-19,58.9,39.6,49.9,58.9,33.4,47.5,33,53.9,0,0,0,,0,0.1,31,21.6,248.6,1005.7,50.8,9.9,125.3,10.9,5,,2017-02-19T06:34:36,2017-02-19T17:22:01,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-20,47.8,35,41.3,44.6,27.4,35,21.5,45.8,0,0,0,,0,0.1,23,16,328.3,1020.6,33.2,9.9,178.4,15.5,7,,2017-02-20T06:33:07,2017-02-20T17:23:17,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-21,39.1,29.6,35.5,35.7,22.8,28.9,22.6,59.3,0,0,0,,0,0.1,,13.7,103.8,1026.1,44.3,9.9,122.1,10.6,5,,2017-02-21T06:31:38,2017-02-21T17:24:32,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-22,55.1,38,43.2,55.1,30.6,39,35.2,74.1,0,0,0,,0,0.1,,13.6,207.3,1014.9,48.6,9.9,140.2,12,6,,2017-02-22T06:30:07,2017-02-22T17:25:47,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-23,68,38.7,51.8,68,34.2,50.2,43.6,75.8,0,0,0,,0,0,32,20.6,207.9,1010,35.2,9.9,155.5,13.5,6,,2017-02-23T06:28:36,2017-02-23T17:27:02,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-24,72,46.1,57.3,72,43.9,56.7,50.3,79.6,0,0,0,,0,0,29.5,22.8,197.4,1012.3,34.1,9.6,149.9,12.9,6,,2017-02-24T06:27:03,2017-02-24T17:28:17,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-25,66.9,51.3,57.1,66.9,51.3,57.1,53.8,89.9,0.073,100,12.5,rain,0,0,27.6,18.1,179,1005.9,71.6,8.5,144.6,12.4,5,,2017-02-25T06:25:30,2017-02-25T17:29:31,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-26,48.8,33.9,40.1,42.9,24.5,31.4,21.9,49.4,0.031,100,4.17,rain,0,0,36.9,21.8,277.2,1009.7,47.3,9.9,169.7,14.6,6,,2017-02-26T06:23:56,2017-02-26T17:30:46,0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-27,54,29.8,41.5,54,18.3,34.9,20.3,45.3,0,0,0,,0,0,33.6,24.9,230.8,1025.8,31.1,9.9,180.5,15.6,6,,2017-02-27T06:22:21,2017-02-27T17:31:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-02-28,50.1,38.7,44.8,50.1,31.6,40.8,37.7,76.6,0,0,0,,0,0,,12.6,171.6,1026.5,73.1,9.9,138.5,12,6,,2017-02-28T06:20:45,2017-02-28T17:33:13,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-01,62.1,48,55.4,62.1,43.9,54.4,52.4,90.2,0.022,100,8.33,rain,0,0,31.2,21.6,207.9,1003.5,88.1,8.1,66,5.9,2,,2017-03-01T06:19:08,2017-03-01T17:34:26,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-02,59,31.9,44.2,59,21.6,36.6,24.9,48.4,0,0,0,,0,0,48.1,31.1,270.9,999.9,33.9,9.9,189.2,16.6,7,,2017-03-02T06:17:31,2017-03-02T17:35:39,0.15,Partially cloudy,Clearing in the afternoon.,wind,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-03,36,23,30.5,30,9.2,20,5.6,36.5,0,0,0,,0,0,32.5,23.8,286.6,1019.9,29.6,9.8,179.5,15.6,7,,2017-03-03T06:15:53,2017-03-03T17:36:52,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-04,21,11,16.2,6.6,-9,-0.4,-6.9,36,0,0,0,,0,0,38,25.1,311,1029.2,29.9,9.9,146.2,12.5,5,,2017-03-04T06:14:15,2017-03-04T17:38:04,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-05,32,9,20.3,21.6,-12.4,5.5,-10.4,26.5,0,0,0,,0,0,36.6,26,310.6,1031.4,3.2,9.9,219.9,19,8,,2017-03-05T06:12:36,2017-03-05T17:39:16,0.25,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-06,36.2,15.8,26.9,32.2,2.9,18.9,2.8,36.1,0,0,0,,0,0,,14.6,282.9,1032.3,28.8,9.9,215,18.5,7,,2017-03-06T06:10:56,2017-03-06T17:40:28,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-07,47.1,29.9,39.4,42.7,22.5,33.3,33,78.4,0.023,100,12.5,rain,0,0,20.8,15.9,175.8,1026.6,82,9.9,57.8,5.1,2,,2017-03-07T06:09:16,2017-03-07T17:41:39,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-08,57,45.1,51.3,57,38.7,49.3,36.5,63.2,0.055,100,12.5,rain,0,0,30.8,19.4,228.6,1011.3,56.1,9.6,155.2,13.3,7,,2017-03-08T06:07:35,2017-03-08T17:42:50,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-09,50,38.9,44.9,42.9,30.8,37.7,19,38.1,0,0,0,,0,0,46,34,269.8,1011.1,26,9.9,220.8,19.1,8,,2017-03-09T06:05:54,2017-03-09T17:44:01,0.4,Partially cloudy,Partly cloudy throughout the day.,wind,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-10,38,25.1,31.2,31.1,10.1,24.7,22.7,73.5,0.203,100,41.67,"rain,snow",0,0,37.9,25,325.9,1010.5,81,4.9,43.8,3.6,2,,2017-03-10T06:04:13,2017-03-10T17:45:12,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-11,23,11,16.2,9.7,-9.7,-0.5,-2.2,44.9,0.022,100,8.33,snow,0,0,38.6,26.2,297,1016.1,45.9,8.2,139.9,11.9,5,,2017-03-11T06:02:31,2017-03-11T17:46:23,0.47,"Snow, Partially cloudy",Becoming cloudy in the afternoon with early morning snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-12,26.9,8.9,17.7,13.5,-9.4,2.9,-4.7,36.7,0,0,0,,0,0,32.1,21.7,288.2,1022.1,13.5,9.9,239.7,19.9,8,,2017-03-12T07:00:48,2017-03-12T18:47:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-13,33.2,13.9,22.9,29.1,-2,12.2,3.7,44,0,0,0,,0,0,25.8,18.2,269.3,1029.1,31.8,9.9,230.3,19.9,8,,2017-03-13T06:59:06,2017-03-13T18:48:43,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-14,38,27,31.7,32.6,16.4,20.4,28.1,87.3,0.689,100,58.33,"rain,snow",0.2,0.1,56,45.3,49.5,1005.9,88.2,4.4,47.8,4,2,,2017-03-14T06:57:23,2017-03-14T18:49:53,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-15,29,19.1,24.4,16.2,4.2,10.3,12.5,60.7,0,0,0,,0.1,0.1,36.5,24.9,259.6,995.5,40.4,9.7,145.5,12.6,6,,2017-03-15T06:55:39,2017-03-15T18:51:03,0.6,Partially cloudy,Becoming cloudy in the afternoon.,snow,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-16,34.1,21.8,27.2,24.1,5.7,14.8,9,46.8,0,0,0,,0,0.1,32.2,23.8,271.6,1008.5,27,9.9,150.3,12.9,5,,2017-03-16T06:53:56,2017-03-16T18:52:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-17,42.2,26.9,33.5,37.1,17.1,26,10.1,38.2,0,0,0,,0,0.1,24.1,14.9,291.7,1019.5,30.3,9.9,241.6,20.9,8,,2017-03-17T06:52:12,2017-03-17T18:53:21,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-18,35.1,23.9,31.6,30.4,14.3,23.5,19.6,61.3,0,0,0,,0,0.1,19.7,14.8,49.6,1025.9,31.2,9.9,240.2,20.8,8,,2017-03-18T06:50:28,2017-03-18T18:54:30,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-19,38,30.8,34.4,29.8,20.6,24.5,26.9,74.7,0.011,100,4.17,"rain,snow",0,0.1,36.2,24.9,17,1022.7,77.9,9.4,178.5,15.3,6,,2017-03-19T06:48:44,2017-03-19T18:55:39,0.73,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-20,52,31.9,41.1,52,22,35.4,16.4,38.8,0,0,0,,0,0,30.8,20.5,343.8,1016,29.3,9.9,252.6,21.8,8,,2017-03-20T06:47:00,2017-03-20T18:56:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
Boston,2017-03-21,53.1,39.4,45.8,53.1,34.4,41.9,21.4,37.8,0,0,0,,0,0,24.2,14.8,284.9,1010.5,56.2,9.9,231.1,20.1,8,,2017-03-21T06:45:16,2017-03-21T18:57:57,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KOWD,72509854704,KBED,KBOS,72509014739,72505914702"
